UID,p_id,exp
0046336414,00013258,158
0046355166,00013258,42
0046373198,00013258,49
0046432592,00013258,127
0046529693,00013258,28
0046543640,00013258,200
0046550804,00013258,107
0046748681,00013258,6
0046859717,00013258,32
0047276861,00013258,190
0047381997,00013258,183
0047420870,00013258,128
0047637383,00013258,199
0047651966,00013258,96
0047810849,00013258,7
0047852245,00013258,73
0047899544,00013258,180
0048057571,00013258,2
0048080505,00013258,60
0048199244,00013258,187
0048559750,00013258,188
0048627544,00013258,95
0048903336,00013258,5
0048920943,00013258,31
0048951243,00013258,136
0048986620,00013258,115
0049016031,00013258,121
0049266386,00013258,197
0049521432,00013258,80
0049551457,00013258,156
0049681729,00013258,97
0049718186,00013258,140
0049764038,00013258,36
0050101395,00013258,138
0050269934,00013258,198
0050296579,00013258,131
0050297318,00013258,127
0050478406,00013258,8
0050529840,00013258,129
0050742967,00013258,173
0050827799,00013258,144
0050889770,00013258,12
0051013523,00013258,179
0051159770,00013258,58
0051323880,00013258,11
0051389988,00013258,9
0051407560,00013258,160
0051515767,00013258,58
0051617185,00013258,123
0051694821,00013258,143
0051714283,00013258,60
0051838562,00013258,77
0052227772,00013258,2
0052291421,00013258,21
0052304302,00013258,107
0052375575,00013258,166
0052520061,00013258,155
0052539724,00013258,76
0052634703,00013258,170
0052695152,00013258,87
0052717692,00013258,20
0052948490,00013258,195
0053038107,00013258,186
0053043389,00013258,91
0053177861,00013258,36
0053408535,00013258,59
0053478188,00013258,5
0053501084,00013258,144
0053508619,00013258,82
0053522205,00013258,45
0053593509,00013258,125
0053609847,00013258,158
0053622424,00013258,190
0053982215,00013258,132
0054010439,00013258,157
0054111971,00013258,150
0054175056,00013258,158
0054177391,00013258,77
0054374628,00013258,82
0054438501,00013258,90
0054495047,00013258,77
0054516275,00013258,54
0054625122,00013258,93
0054713540,00013258,127
0054835534,00013258,124
0054916220,00013258,23
0054926187,00013258,49
0054986560,00013258,188
0054993284,00013258,155
0055061132,00013258,183
0055191224,00013258,13
0055288862,00013258,182
0055306486,00013258,42
0055359195,00013258,80
0055522008,00013258,86
0055615139,00013258,83
0055661307,00013258,14
0055826447,00013258,82
0056134291,00013258,167
0056252335,00013258,20
0056318589,00013258,44
0056496252,00013258,103
0056537170,00013258,162
0056621933,00013258,142
0056673192,00013258,40
0056676196,00013258,82
0056677458,00013258,19
0056873934,00013258,182
0056932758,00013258,10
0056960018,00013258,127
0056963545,00013258,135
0056963858,00013258,88
0057038414,00013258,129
0057126050,00013258,126
0057146093,00013258,124
0057154905,00013258,70
0057160877,00013258,75
0057288214,00013258,143
0057383651,00013258,71
0057426349,00013258,19
0057434631,00013258,154
0057514310,00013258,195
0057704773,00013258,96
0057734113,00013258,32
0057734781,00013258,73
0057757278,00013258,57
0057900014,00013258,133
0057929835,00013258,39
0058035060,00013258,87
0058114872,00013258,182
0058148103,00013258,82
0058187596,00013258,155
0058297358,00013258,126
0058317395,00013258,46
0058383610,00013258,104
0058383871,00013258,148
0058526186,00013258,163
0058535743,00013258,128
0058558097,00013258,171
0058672549,00013258,1
0058707888,00013258,133
0058732744,00013258,62
0058792011,00013258,192
0059059909,00013258,168
0059112346,00013258,44
0059260756,00013258,172
0059287565,00013258,138
0059353862,00013258,109
0059542824,00013258,101
0059591163,00013258,26
0059763305,00013258,135
0059776824,00013258,74
0059873974,00013258,136
0059877430,00013258,41
0059927456,00013258,64
0060139445,00013258,7
0060166109,00013258,127
0060194567,00013258,10
0060213879,00013258,117
0060661836,00013258,197
0060857582,00013258,163
0060979779,00013258,64
0061003944,00013258,164
0061005400,00013258,76
0061099229,00013258,130
0061113956,00013258,11
0061185810,00013258,125
0061452024,00013258,91
0061457068,00013258,69
0061648660,00013258,6
0061683915,00013258,99
0061801599,00013258,73
0061889916,00013258,145
0061923956,00013258,40
0062087211,00013258,58
0062515965,00013258,177
0062516598,00013258,153
0062908060,00013258,39
0063053654,00013258,108
0063183240,00013258,68
0063258012,00013258,122
0063285701,00013258,27
0063380863,00013258,127
0063418107,00013258,92
0063513327,00013258,81
0063592827,00013258,55
0063595060,00013258,33
0063678409,00013258,8
0063687476,00013258,56
0064080019,00013258,48
0064370028,00013258,123
0064837688,00013258,155
0065097656,00013258,105
0065267883,00013258,39
0065282032,00013258,4
0065357006,00013258,167
0065371236,00013258,98
0065643386,00013258,114
0065680807,00013258,24
0065699294,00013258,99
0065701085,00013258,185
0065746600,00013258,99
0065772884,00013258,9
0065941960,00013258,73
0066129188,00013258,160
0066151966,00013258,90
0066187049,00013258,144
0066348372,00013258,184
0066456213,00013258,145
0066586335,00013258,174
0066809392,00013258,135
0066847477,00013258,16
0066967137,00013258,10
0067001588,00013258,142
0067016900,00013258,173
0067083922,00013258,173
0067164382,00013258,141
0067207114,00013258,39
0067327949,00013258,91
0067606656,00013258,38
0067740995,00013258,68
0067838426,00013258,141
0067903023,00013258,56
0067956399,00013258,29
0068062450,00013258,195
0068112909,00013258,16
0068252248,00013258,53
0068307825,00013258,69
0068478154,00013258,13
0068672928,00013258,55
0068693930,00013258,120
0068698099,00013258,17
0068924078,00013258,97
0069025752,00013258,155
0069151710,00013258,65
0069156037,00013258,199
0069166930,00013258,145
0069308647,00013258,39
0069474146,00013258,138
0069937838,00013258,172
0070160321,00013258,98
0070505123,00013258,86
0070652672,00013258,40
0070792370,00013258,128
0070896096,00013258,194
0071187417,00013258,177
0071212477,00013258,32
0071271987,00013258,170
0071464284,00013258,37
0071496461,00013258,92
0071501270,00013258,48
0071679778,00013258,88
0071685784,00013258,26
0071688788,00013258,132
0071758989,00013258,26
0071810056,00013258,57
0071848097,00013258,1
0071915530,00013258,192
0072199455,00013258,135
0072238113,00013258,15
0072241982,00013258,164
0072249108,00013258,27
0072418240,00013258,30
0072569517,00013258,12
0072612125,00013258,78
0072663756,00013258,164
0072920004,00013258,137
0072988530,00013258,79
0073183448,00013258,28
0073199702,00013258,114
0073200917,00013258,51
0073316470,00013258,193
0073405476,00013258,80
0073561813,00013258,190
0073760069,00013258,194
0073761496,00013258,198
0073907282,00013258,10
0073944816,00013258,42
0074136807,00013258,52
0074496827,00013258,8
0074515350,00013258,164
0074607258,00013258,149
0074733645,00013258,2
0074798868,00013258,101
0074982317,00013258,53
0075107676,00013258,180
0075392358,00013258,136
0075434512,00013258,141
0075492172,00013258,3
0075566506,00013258,107
0075676992,00013258,148
0075705918,00013258,63
0075715750,00013258,86
0075754990,00013258,69
0075855462,00013258,174
0075887320,00013258,120
0075956838,00013258,174
0076036882,00013258,78
0076239399,00013258,66
0076338004,00013258,103
0076357080,00013258,90
0076491915,00013258,181
0076635942,00013258,47
0076671135,00013258,69
0076814971,00013258,72
0077225676,00013258,196
0077434860,00013258,32
0077439745,00013258,198
0077632339,00013258,172
0078101505,00013258,188
0078125997,00013258,97
0078231065,00013258,59
0078243512,00013258,98
0078392934,00013258,87
0078535222,00013258,100
0078565207,00013258,174
0078589509,00013258,1
0078633246,00013258,42
0078679060,00013258,70
0078695678,00013258,130
0078704558,00013258,117
0078713927,00013258,29
0078742292,00013258,118
0078793787,00013258,28
0078873892,00013258,1
0078875115,00013258,81
0078949819,00013258,92
0078951861,00013258,140
0078957949,00013258,28
0079032664,00013258,104
0079151846,00013258,112
0079272055,00013258,125
0079319774,00013258,164
0079588804,00013258,158
0079654148,00013258,162
0079654970,00013258,11
0079683225,00013258,113
0079869788,00013258,124
0080035016,00013258,84
0080076178,00013258,33
0080087775,00013258,153
0080091716,00013258,138
0080109579,00013258,113
0080162283,00013258,100
0080181020,00013258,198
0080429580,00013258,35
0080432683,00013258,130
0080567852,00013258,14
0080618813,00013258,128
0080700898,00013258,61
0080781354,00013258,199
0080885057,00013258,35
0080985995,00013258,5
0081064846,00013258,54
0081119279,00013258,52
0081193910,00013258,103
0081269435,00013258,73
0081289694,00013258,117
0081563341,00013258,133
0081566238,00013258,156
0081987985,00013258,17
0082151723,00013258,5
0082181756,00013258,171
0082185662,00013258,100
0082347152,00013258,89
0082481932,00013258,110
0082485905,00013258,90
0082597024,00013258,172
0082638619,00013258,176
0082655035,00013258,130
0082744230,00013258,59
0082840410,00013258,49
0082922028,00013258,198
0082939165,00013258,61
0083033907,00013258,106
0083105688,00013258,152
0083182710,00013258,163
0083257014,00013258,154
0083336016,00013258,52
0083352566,00013258,178
0083397982,00013258,72
0083398521,00013258,1
0083460852,00013258,193
0083591649,00013258,161
0083625525,00013258,105
0083640514,00013258,162
0083701209,00013258,113
0083756156,00013258,102
0083758495,00013258,49
0083848555,00013258,122
0083896386,00013258,34
0083905862,00013258,133
0084043492,00013258,59
0084059725,00013258,136
0084122201,00013258,81
0084175488,00013258,186
0084288452,00013258,55
0084288612,00013258,123
0084445357,00013258,87
0084475442,00013258,181
0084909827,00013258,131
0084957842,00013258,99
0085369940,00013258,100
0085557586,00013258,199
0085578602,00013258,134
0085664455,00013258,194
0085801143,00013258,130
0085873786,00013258,121
0086034634,00013258,157
0086231837,00013258,130
0086356737,00013258,62
0086533188,00013258,114
0086558800,00013258,122
0086836564,00013258,114
0086930441,00013258,76
0086953414,00013258,160
0087191081,00013258,162
0087206435,00013258,50
0087246589,00013258,167
0087338718,00013258,101
0087391486,00013258,191
0087582655,00013258,137
0087592194,00013258,125
0087600095,00013258,94
0087677109,00013258,144
0087820636,00013258,108
0087904663,00013258,131
0087996855,00013258,148
0088234180,00013258,191
0088257558,00013258,6
0088305510,00013258,55
0088351646,00013258,99
0088388104,00013258,151
0088542707,00013258,127
0088574816,00013258,145
0088596261,00013258,8
0088633991,00013258,173
0088645353,00013258,74
0088884371,00013258,56
0088895060,00013258,140
0088929552,00013258,103
0088934363,00013258,155
0088974248,00013258,157
0089056730,00013258,81
0089474026,00013258,135
0089697658,00013258,92
0089772885,00013258,151
0090136530,00013258,183
0090153762,00013258,180
0090252044,00013258,7
0090277303,00013258,12
0090301560,00013258,22
0090311579,00013258,83
0090411278,00013258,181
0090424421,00013258,167
0090500851,00013258,125
0090525679,00013258,105
0090675563,00013258,160
0090789963,00013258,161
0090841031,00013258,163
0090918492,00013258,120
0091021866,00013258,149
0091094181,00013258,67
0091218159,00013258,134
0091310818,00013258,111
0091339736,00013258,1
0091370072,00013258,159
0091383426,00013258,117
0091392850,00013258,169
0091448545,00013258,3
0091589186,00013258,145
0091693402,00013258,137
0091713861,00013258,141
0091763045,00013258,146
0091893185,00013258,110
0091944625,00013258,182
0091976632,00013258,187
0092008276,00013258,190
0092019470,00013258,154
0092040358,00013258,162
0092089746,00013258,162
0092124165,00013258,21
0092213328,00013258,178
0092333749,00013258,188
0092443312,00013258,37
0092702974,00013258,164
0092712112,00013258,161
0092737233,00013258,177
0092773128,00013258,59
0092787079,00013258,4
0092864085,00013258,16
0093126385,00013258,44
0093323937,00013258,19
0093341615,00013258,168
0093349482,00013258,40
0093388377,00013258,76
0093431276,00013258,42
0093527058,00013258,196
0093815598,00013258,196
0093906411,00013258,3
0093920247,00013258,109
0093954991,00013258,183
0093985368,00013258,52
0094060248,00013258,189
0094113401,00013258,171
0094249374,00013258,163
0094344028,00013258,176
0094466809,00013258,159
0094485403,00013258,139
0094521038,00013258,193
0094560040,00013258,122
0094657282,00013258,49
0094689166,00013258,20
0094707966,00013258,173
0094780689,00013258,39
0094813270,00013258,128
0094908197,00013258,43
0094915387,00013258,54
0095062183,00013258,84
0095092707,00013258,40
0095115985,00013258,74
0095265658,00013258,38
0095282219,00013258,78
0095316425,00013258,124
0095361340,00013258,6
0095440779,00013258,193
0095478776,00013258,186
0095515697,00013258,113
0095533573,00013258,133
0095628241,00013258,119
0095645106,00013258,53
0095651025,00013258,194
0095658216,00013258,157
0096391833,00013258,134
0096433467,00013258,198
0096513361,00013258,115
0096755595,00013258,195
0096777529,00013258,162
0096838537,00013258,193
0096898843,00013258,23
0097153273,00013258,196
0097218043,00013258,37
0097309508,00013258,22
0097450367,00013258,35
0097461906,00013258,39
0097481186,00013258,32
0097555157,00013258,145
0097581119,00013258,100
0097583050,00013258,123
0097606543,00013258,23
0097625581,00013258,31
0097728079,00013258,33
0097729036,00013258,172
0097902907,00013258,108
0097928623,00013258,143
0097952203,00013258,126
0098075610,00013258,68
0098253924,00013258,166
0098339547,00013258,57
0098375545,00013258,39
0098588288,00013258,195
0098592587,00013258,142
0098601933,00013258,145
0098927481,00013258,38
0099051063,00013258,40
0099498513,00013258,36
0099501942,00013258,149
0099729707,00013258,101
0099760684,00013258,6
0000198293,00022162,148
0000397177,00022162,69
0000498845,00022162,52
0000794927,00022162,50
0000822095,00022162,138
0000843355,00022162,25
0000920984,00022162,102
0001030083,00022162,130
0001059822,00022162,119
0001060306,00022162,66
0001089862,00022162,9
0001191120,00022162,72
0001229871,00022162,140
0001230575,00022162,179
0001305056,00022162,77
0001433276,00022162,197
0001590879,00022162,61
0001787254,00022162,22
0001951345,00022162,132
0002025957,00022162,16
0002188085,00022162,87
0002382734,00022162,109
0002402828,00022162,151
0002542951,00022162,50
0002563504,00022162,137
0002616922,00022162,87
0002666790,00022162,188
0002885618,00022162,16
0002988848,00022162,153
0003111704,00022162,175
0003128902,00022162,109
0003168802,00022162,33
0003422575,00022162,43
0003940328,00022162,98
0003955938,00022162,23
0004083265,00022162,88
0004088685,00022162,120
0004205491,00022162,200
0004268103,00022162,147
0004292631,00022162,137
0004334533,00022162,95
0004515800,00022162,6
0004520595,00022162,151
0004613917,00022162,104
0004826120,00022162,9
0004879924,00022162,118
0004909256,00022162,181
0005020458,00022162,15
0005080512,00022162,64
0005502754,00022162,6
0005692117,00022162,122
0005925535,00022162,18
0005955878,00022162,50
0005978391,00022162,125
0006119617,00022162,101
0006585078,00022162,48
0006743887,00022162,161
0006771749,00022162,12
0006803646,00022162,168
0006804949,00022162,171
0006810788,00022162,26
0006914859,00022162,181
0007396036,00022162,144
0007511020,00022162,129
0007682214,00022162,68
0007800411,00022162,181
0008046482,00022162,99
0008134803,00022162,176
0008233526,00022162,102
0008365347,00022162,115
0008508794,00022162,30
0008607228,00022162,165
0008657413,00022162,75
0008740057,00022162,42
0009146573,00022162,132
0009303645,00022162,40
0009398153,00022162,20
0009490490,00022162,40
0009497962,00022162,135
0009500181,00022162,152
